rep,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
26,200,0.87,Intercept,-0.6161022047226463,0.5121923552344614,-1.5940021749999997,0.4077238614999997
26,200,0.87,groupembodied,0.9372749299846125,0.27372576195212533,0.38910541625,1.4736763275
26,200,0.87,pre_score_z,0.410514659194375,0.09796965107739644,0.22196571225000003,0.6039733215
26,200,1.39,Intercept,-0.204905720182326,0.4308548429509676,-1.0846953975,0.6269206642499997
26,200,1.39,groupembodied,1.4761122498250001,0.2067750848717366,1.07510105,1.8908844450000002
26,200,1.39,pre_score_z,0.292708081794715,0.10028347848414561,0.09545851567500001,0.49067933124999996
27,100,0.15,Intercept,-0.12991730369364377,0.46424002429203404,-1.0574288875000002,0.7993628857499998
27,100,0.15,groupembodied,-0.05169162556187517,0.2733966806930555,-0.59455978975,0.49577959124999993
27,100,0.15,pre_score_z,0.15875252888834662,0.12182632258673301,-0.08315463144999999,0.3952533777499999
27,100,0.4,Intercept,0.3465502493515762,0.625073491987431,-0.90190540725,1.57252712
27,100,0.4,groupembodied,0.15998201347245425,0.30496113440179723,-0.4386638405,0.7651163797499997
27,100,0.4,pre_score_z,0.23565970394092775,0.1525270502835003,-0.06110749955,0.5358399274999996
27,100,0.87,Intercept,-0.17298971098343877,0.5456060075770498,-1.2281273525,0.9057742824999999
27,100,0.87,groupembodied,0.5511286799885825,0.293622459964578,-0.05021068214999999,1.1193838349999998
27,100,0.87,pre_score_z,0.5193200366086442,0.1430434058947946,0.24897028100000002,0.8057879364999999
27,100,1.39,Intercept,-0.3083909911841275,0.6642279298269991,-1.592415315,1.034078244999999
27,100,1.39,groupembodied,1.1947284195517125,0.2993541956592006,0.5950971622500001,1.7747065074999995
27,100,1.39,pre_score_z,0.41202721609459625,0.14316602609680001,0.139489226,0.6980225344999997
27,150,0.15,Intercept,0.2277996785945946,0.4375425057744595,-0.62709175425,1.1083410474999995
27,150,0.15,groupembodied,-0.24549192666136876,0.2546999769276433,-0.74575227375,0.24624235574999995
27,150,0.15,pre_score_z,0.3313832256823125,0.11975941055328745,0.09447983965000001,0.5616618510000001
27,150,0.4,Intercept,0.7341678066682875,0.37417166166367805,-0.01033193367499999,1.4672682674999988
27,150,0.4,groupembodied,0.5248906829453962,0.2919617400524571,-0.05142591655,1.1093523999999997
27,150,0.4,pre_score_z,0.16134633084307975,0.11129782895795344,-0.05496183272499998,0.3796048852499999
27,150,0.87,Intercept,0.10516186784644692,0.5500331389784808,-0.9753567297500001,1.1843394174999995
27,150,0.87,groupembodied,0.7276416132664,0.23675109221064508,0.247920673,1.1967168375
27,150,0.87,pre_score_z,0.294807055936935,0.106407873129697,0.08986156415,0.5007214272499999
27,150,1.39,Intercept,0.5901468378465144,0.5084313823751906,-0.40654256199999994,1.611170149999999
27,150,1.39,groupembodied,1.03417395995525,0.25969302345340683,0.5294764574999999,1.5495235599999997
27,150,1.39,pre_score_z,0.3524118061194825,0.11860994658470889,0.11817873025,0.5894480894999999
27,200,0.15,Intercept,-0.12822103328986423,0.6313726716223453,-1.3994830799999998,1.1132085374999987
27,200,0.15,groupembodied,0.059787296383685205,0.2369633364697937,-0.4102936645,0.5227275034999997
27,200,0.15,pre_score_z,0.19382048037770375,0.10377927260262497,-0.009077907617499987,0.4027537039999998
27,200,0.4,Intercept,-0.328793318669585,0.4657581620739581,-1.25088523,0.6132723842499995
27,200,0.4,groupembodied,0.62641764122625,0.18252291569460202,0.26570023175,0.9795711399999999
27,200,0.4,pre_score_z,0.26599201641889125,0.09102463629433935,0.08448231517500002,0.4428859417499998
27,200,0.87,Intercept,-0.052008786575966144,0.3542394927691821,-0.7763649180000001,0.6612964987499997
27,200,0.87,groupembodied,0.6193256736056125,0.24644346003895248,0.116959969,1.0993049824999992
27,200,0.87,pre_score_z,0.3029365390698375,0.08157344052893481,0.14415529700000002,0.4648318752499998
27,200,1.39,Intercept,0.5333088283603279,0.5968707743062276,-0.6749989684999999,1.70410018
27,200,1.39,groupembodied,1.16962995401675,0.24705544395693688,0.68122840325,1.6522843249999997
27,200,1.39,pre_score_z,0.37336909965862497,0.10212455725782622,0.1762100995,0.57637605375
28,100,0.15,Intercept,-0.03405611193942066,0.46351351605208535,-0.9225634845,0.9040121727499997
28,100,0.15,groupembodied,0.33081835794786624,0.3426595585442058,-0.34580904125,0.99698993175
28,100,0.15,pre_score_z,0.18819428047871928,0.14960037722834557,-0.10222047249999998,0.48730919624999997
28,100,0.4,Intercept,0.38597556034185,0.4312137050552202,-0.49524620975,1.2322056375
28,100,0.4,groupembodied,0.2420659509749425,0.26694551402637523,-0.28209898725,0.7837427072499998
28,100,0.4,pre_score_z,0.3051740911866,0.1176690356338565,0.072085454525,0.5415188732499999
28,100,0.87,Intercept,0.6450930669238599,0.4570078028128211,-0.24846639775,1.5512204574999995
28,100,0.87,groupembodied,0.4827003257199555,0.3464784840120927,-0.20120426174999995,1.1731582799999998
28,100,0.87,pre_score_z,0.3480133361548605,0.16450763851620256,0.030431086050000007,0.6748068232500001
28,100,1.39,Intercept,0.545064393480155,0.7074035293185797,-0.886584804,1.917636865
28,100,1.39,groupembodied,1.223543325648125,0.3521939291143838,0.509889426,1.9009062874999987
28,100,1.39,pre_score_z,0.30866004627073623,0.13969263160570597,0.04031968227500001,0.5809646355
28,150,0.15,Intercept,-0.4732260898042775,0.31185411735977775,-1.0877078749999998,0.14703062374999998
28,150,0.15,groupembodied,-0.11345050667585625,0.23824753320591535,-0.5757378025000001,0.3725600959999994
28,150,0.15,pre_score_z,0.537995941615,0.11185473100357188,0.31805096174999997,0.755183436
28,150,0.4,Intercept,-0.20078303352795715,0.42124258195513165,-1.0766991824999999,0.6210707852499997
28,150,0.4,groupembodied,0.2739375843754315,0.22542395204961935,-0.16589809824999996,0.7203566007499999
28,150,0.4,pre_score_z,0.26691831129681376,0.09886563016037432,0.07504958505,0.4634863447499999
28,150,0.87,Intercept,0.30474313362358724,0.4042033078863111,-0.5005081155,1.1395230925
28,150,0.87,groupembodied,0.714954121615325,0.23368959964544406,0.25008815850000005,1.1665657324999998
28,150,0.87,pre_score_z,0.17722663382422374,0.1103175863520707,-0.03643639797499999,0.39317855524999995
28,150,1.39,Intercept,-0.6876821235492124,0.45638730905248925,-1.62114598,0.181976983
28,150,1.39,groupembodied,1.81523029986125,0.2604187725746054,1.31027205,2.3384804475000003
28,150,1.39,pre_score_z,0.0725635815373463,0.12469782486272322,-0.1686840375,0.31736986449999977
28,200,0.15,Intercept,-0.6523417244413262,0.28442225675367927,-1.2205470275,-0.0866467736500002
28,200,0.15,groupembodied,0.3379551036946425,0.2096283917228863,-0.07676732005,0.7490354282499997
28,200,0.15,pre_score_z,0.288989551583,0.09208881028910916,0.10763870225000002,0.4720833164999999
28,200,0.4,Intercept,0.02791849732729582,0.5117488185301593,-1.0089395025,1.0270190074999999
28,200,0.4,groupembodied,0.4172080878996275,0.21466061004154185,-0.001456469672499981,0.84393632825
28,200,0.4,pre_score_z,0.21404759439811874,0.08904902661964861,0.041236730799999996,0.386206499
28,200,0.87,Intercept,0.03537217200147127,0.740388364863506,-1.4298310175,1.527746195
28,200,0.87,groupembodied,1.1303278894206374,0.26517078984985126,0.6050706875,1.6409998924999993
28,200,0.87,pre_score_z,0.31264669596752626,0.11206816256756691,0.09075289177500001,0.5291722079999999
28,200,1.39,Intercept,-0.30717448894050076,0.4566817917656669,-1.1977519325000001,0.60948298125
28,200,1.39,groupembodied,1.451159795715,0.20996702301429052,1.0397547275,1.8682935525
28,200,1.39,pre_score_z,0.3236862379354075,0.10827596738273695,0.1095186325,0.5371539547499999
29,100,0.15,Intercept,-0.1910410060101539,0.5475138003403691,-1.278117905,0.9002196837499993
29,100,0.15,groupembodied,-0.2921965426893021,0.34014106719260656,-0.960300303,0.3762312644999999
29,100,0.15,pre_score_z,0.487455455100975,0.1588605266979267,0.17970816,0.8048637519999998
29,100,0.4,Intercept,-0.809234921989747,0.6454378810078559,-2.1149239325,0.49520190474999765
29,100,0.4,groupembodied,0.5158306904364779,0.3323673821742936,-0.13645564575,1.1653374649999997
29,100,0.4,pre_score_z,0.04779796036086888,0.15848523559727395,-0.26220772875,0.3608516832499999
29,100,0.87,Intercept,-0.32187389530982535,0.46909060518418066,-1.2740741875,0.6245699424999998
29,100,0.87,groupembodied,0.9727017867295,0.33879984194328855,0.31513345924999997,1.6426648724999997
29,100,0.87,pre_score_z,0.460694335422525,0.14660517836351347,0.17441414424999999,0.7472723939999999
29,100,1.39,Intercept,-0.6332945995400276,0.5221819163536389,-1.6586494649999999,0.4114951674999992
29,100,1.39,groupembodied,1.395364752299625,0.3160797292270124,0.761318832,2.0166483724999997
29,100,1.39,pre_score_z,0.255254556150108,0.14076417564318763,-0.016737688775,0.5364312062500001
29,150,0.15,Intercept,0.09782562324958474,0.44671328595676646,-0.7719989335,0.98331311525
29,150,0.15,groupembodied,0.017370565876829877,0.25449341381071633,-0.48875664825,0.5075962054999998
29,150,0.15,pre_score_z,0.2945435461441637,0.10610068844543794,0.09313132770000002,0.507971364
29,150,0.4,Intercept,0.055190240667704844,0.5629617112361095,-1.0636014824999998,1.1835602299999992
29,150,0.4,groupembodied,0.401867640284525,0.2589542020281533,-0.10323526775,0.9012040777499994
29,150,0.4,pre_score_z,0.328414432348295,0.11983778941146542,0.099911113525,0.56428427575
29,150,0.87,Intercept,-0.5964949247361025,0.36490309322947595,-1.3274029749999998,0.12101649774999997
29,150,0.87,groupembodied,0.819435860694125,0.2178207148438722,0.386609979,1.2526432749999998
29,150,0.87,pre_score_z,0.34326585703265,0.09833721430893655,0.15489111675,0.53753591175
29,150,1.39,Intercept,-0.0577978022363015,0.3839189069641595,-0.8029780985,0.6960699707499999
29,150,1.39,groupembodied,1.13376264339125,0.249663365806328,0.6527214735,1.6332535424999999
29,150,1.39,pre_score_z,0.09194280111851237,0.10506146892550013,-0.112901041,0.3014983965
29,200,0.15,Intercept,-0.43307352004634414,0.3328761803501711,-1.09817398,0.2347172709999997
29,200,0.15,groupembodied,0.24605167751748763,0.204554858146909,-0.17620333575,0.6500912875
29,200,0.15,pre_score_z,0.360119078576,0.09269009873430514,0.18052705975,0.546721104
29,200,0.4,Intercept,-0.13530138915253426,0.5830193688102739,-1.3144742775,1.045340205
29,200,0.4,groupembodied,0.6288127826846812,0.21980681453032822,0.189308228,1.0500706824999995
29,200,0.4,pre_score_z,0.2043090504788475,0.08978115286522691,0.027035173975000007,0.38025754949999985
29,200,0.87,Intercept,-0.26974583132927565,0.5965139677173027,-1.4898293625,0.8912721962499994
29,200,0.87,groupembodied,0.854445023090625,0.228096954573021,0.40569069550000003,1.3020220525000001
29,200,0.87,pre_score_z,0.42880220402375,0.11536074907552818,0.20456962325,0.6558761579999998
29,200,1.39,Intercept,0.08339058763770987,0.5529165387273626,-1.0209174699999999,1.1753142875
29,200,1.39,groupembodied,1.46849050120875,0.22509673153050364,1.0388491475000001,1.9244426925
29,200,1.39,pre_score_z,0.22945315654368087,0.10470918087825172,0.02300958985,0.4317195084999999
30,100,0.15,Intercept,0.06261231585417501,0.4631870627963445,-0.8425192477499999,0.9921832214999999
30,100,0.15,groupembodied,0.07660876112603036,0.28942281794846225,-0.49368856624999996,0.6563113184999995
30,100,0.15,pre_score_z,0.31487975057470713,0.14452210827059211,0.028371833975000014,0.5958497107499999
30,100,0.4,Intercept,-0.9962764447795621,0.4605978435282797,-1.9326723275,-0.06400999992500017
30,100,0.4,groupembodied,0.5921569883346063,0.26676550290006007,0.07297652175000002,1.1200853
30,100,0.4,pre_score_z,0.42164836738884,0.13668776074121033,0.16382038175000002,0.6939673885
30,100,0.87,Intercept,0.09763912556114088,0.5023222448168854,-0.87333300075,1.095715065
30,100,0.87,groupembodied,0.26581821390816196,0.33186404791978596,-0.39277417800000003,0.9220142082499998
30,100,0.87,pre_score_z,0.3421626532804125,0.16027280909746108,0.024264430275000002,0.6572829072499999
30,100,1.39,Intercept,-0.2789972103420835,0.4560973379136443,-1.1915086125,0.6139053379999995
30,100,1.39,groupembodied,1.7437250016224999,0.2635743188823411,1.2293006700000002,2.26417761
30,100,1.39,pre_score_z,0.29808088529219373,0.11880155038795799,0.067074324425,0.5303301974999999
30,150,0.15,Intercept,0.28638237937921984,0.6033508082700855,-0.9473290165,1.4455058324999999
30,150,0.15,groupembodied,0.0819467196516335,0.25321119275536125,-0.40422614225,0.5863249649999998
30,150,0.15,pre_score_z,0.22850653933547313,0.10677452879608561,0.014948086300000014,0.4377923445
30,150,0.4,Intercept,1.4003115045628,0.5180984695953682,0.34845365100000003,2.4129016849999996
30,150,0.4,groupembodied,0.742517886503375,0.24857688301415912,0.26349579175000004,1.2316998674999993
30,150,0.4,pre_score_z,0.2314696750375985,0.12275008111515044,-0.005165632634999992,0.47378664949999977
30,150,0.87,Intercept,0.34645920968276,0.3762439464100845,-0.4274525625,1.0899565875000001
30,150,0.87,groupembodied,0.59210779458825,0.2406929209562543,0.13868118075,1.0753718049999998
30,150,0.87,pre_score_z,0.377441874781575,0.11770470891909941,0.14889880075000003,0.60796653975
30,150,1.39,Intercept,-0.47499281788886527,0.48495799902376596,-1.435608825,0.5061302137499988
30,150,1.39,groupembodied,1.3474322581075,0.2415272743133946,0.87345714575,1.8177192699999998
30,150,1.39,pre_score_z,0.2125326892690675,0.11611728722119796,-0.013584828325,0.4470074324999998
30,200,0.15,Intercept,-0.6053516775461738,0.36557210936535767,-1.3224984575,0.1386296554999999
30,200,0.15,groupembodied,0.03145806144282251,0.18612303132687452,-0.33920072925,0.40427937225
30,200,0.15,pre_score_z,0.44452054568625,0.08855370340303881,0.27625132775,0.62120461475
30,200,0.4,Intercept,-0.1479025120483199,0.47466963371706866,-1.074452145,0.8108223757499998
30,200,0.4,groupembodied,0.5121393039087275,0.2198513967754865,0.07807823797500002,0.9412963167499998
30,200,0.4,pre_score_z,0.3276858872312875,0.08869816107141064,0.1570360265,0.50358587325
30,200,0.87,Intercept,-0.4289392465190849,0.4553872971449088,-1.32198554,0.506490083999998
30,200,0.87,groupembodied,1.00567709358625,0.1870760781087217,0.6454211885,1.37903272
30,200,0.87,pre_score_z,0.3565250516824725,0.09237043276393446,0.1772358925,0.5416113224999999
30,200,1.39,Intercept,-0.20649827749976138,0.3693450628722811,-0.935317616,0.53561311475
30,200,1.39,groupembodied,1.23511235850125,0.23317745618694982,0.7695522195000001,1.6870891375
30,200,1.39,pre_score_z,0.33803079291292,0.10740664266999041,0.1302947815,0.555158668
31,100,0.15,Intercept,0.498669777824485,0.582867948608178,-0.6615079774999999,1.6529540175
31,100,0.15,groupembodied,-0.050870486153237984,0.30293666264350755,-0.6402678487500001,0.54046043525
31,100,0.15,pre_score_z,0.27389001415988873,0.1560426887421266,-0.027845212524999986,0.5861175217499999
31,100,0.4,Intercept,0.4636039158802796,0.4816911805259222,-0.47956078924999995,1.408370805
31,100,0.4,groupembodied,-0.2670238111002065,0.27843876462889733,-0.8019516782499999,0.2972810424999988
31,100,0.4,pre_score_z,0.038015541606600624,0.12631523532450475,-0.20653382024999997,0.2844117412499999
31,100,0.87,Intercept,-0.4900743409644766,0.4078193487523991,-1.31239709,0.3116702682499996
31,100,0.87,groupembodied,0.8899268336861262,0.31068649934804116,0.26886136475000005,1.4964017125
31,100,0.87,pre_score_z,0.2790818572108653,0.13901048530494345,0.0037559237650000034,0.5497174204999998
31,100,1.39,Intercept,-0.33517911392023125,0.5403569332839278,-1.4089357925000001,0.7637694789999998
31,100,1.39,groupembodied,1.3977134967012501,0.27423341556085473,0.8667117805,1.9394225149999995
31,100,1.39,pre_score_z,0.20246209815086075,0.1302889648808021,-0.054685941,0.46053898674999966
31,150,0.15,Intercept,0.11626099134672775,0.26194975362099276,-0.40198238075,0.6282729954999996
31,150,0.15,groupembodied,0.29080018041698485,0.22289760490393015,-0.14615506974999998,0.7216216417499999
31,150,0.15,pre_score_z,0.25647781610883424,0.10286564635325364,0.054249823375,0.4600962617499996
31,150,0.4,Intercept,0.3029821783648212,0.5291683430582299,-0.7578168029999999,1.3561120825
31,150,0.4,groupembodied,0.2685080976499175,0.2427636931957754,-0.20457395474999998,0.7443066644999998
31,150,0.4,pre_score_z,0.29029111808494373,0.12042678737058755,0.05746255402500001,0.52763073775
31,150,0.87,Intercept,0.3386953343299649,0.4608784704589224,-0.55252146475,1.2601561725
31,150,0.87,groupembodied,0.57462830615237,0.21181977964145104,0.161364111,0.9911693664999998
31,150,0.87,pre_score_z,0.504308643343,0.10592831253075669,0.29631049125000003,0.71231579925
31,150,1.39,Intercept,-0.5089434481719065,0.5161945686563241,-1.5550023875,0.5143309449999999
31,150,1.39,groupembodied,1.051972563115125,0.23342345755888358,0.58846652325,1.5036348449999992
31,150,1.39,pre_score_z,0.392122944486075,0.116951150401973,0.166027741,0.6245605249999999
31,200,0.15,Intercept,0.09743133874251063,0.4414608933268764,-0.78351505075,0.972503084999999
31,200,0.15,groupembodied,0.10702921720053875,0.19328576912323925,-0.273912345,0.4893221085
31,200,0.15,pre_score_z,0.288367911553125,0.08280974714376033,0.1284440965,0.45141724324999993
31,200,0.4,Intercept,0.5711471563743523,0.7171543389148625,-0.913020936,1.9788070849999992
31,200,0.4,groupembodied,0.1047585360178965,0.2184957072154043,-0.33602116849999997,0.5291043847499999
31,200,0.4,pre_score_z,0.355780243812625,0.09361746790539492,0.17170850675,0.5355622152499999
